Student_ID,Age,Gender,Department,Year,Hours_Studied,Attendance,Previous_Marks,Assignment_Score,Internal_Marks,Quiz_Score,Practical_Score,Study_Hours_Per_Day,Sleep_Hours,Class_Participation,Internet_Usage,Final_Marks,Passed
S1378,20,Male,IT,2,2.7,49.0,51.6,53.7,73.4,63.5,57.1,1.2,8.0,Medium,4.1,34.2,0
S1116,21,Female,ME,4,0.5,54.4,54.6,57.2,49.0,65.8,69.8,0.8,7.0,Low,4.1,37.5,0
S1167,22,Female,CSE,4,5.4,63.8,51.4,47.1,70.2,58.7,72.8,1.1,6.2,Low,4.8,41.8,1
S0471,18,Male,Civil,3,1.2,56.8,27.1,20.7,34.9,50.0,51.1,0.7,7.5,Low,3.7,36.6,0
S0972,23,Male,Civil,3,4.5,79.5,69.4,68.8,74.4,53.8,54.4,3.2,7.6,High,2.7,46.9,1
S0654,22,Male,Civil,1,0.5,49.0,49.7,50.4,40.8,45.4,58.6,0.5,5.7,Medium,5.7,28.2,0
S0400,22,Female,CSE,4,5.7,78.2,55.8,47.6,74.2,46.0,68.1,2.6,5.4,Medium,5.5,49.0,1
S0512,20,Female,ECE,4,1.6,49.5,41.8,31.2,37.1,33.9,26.6,0.3,7.4,Low,5.4,30.7,0
S0321,21,Female,ECE,3,3.9,82.3,65.2,83.0,43.3,53.1,60.6,2.5,8.2,Medium,5.3,49.4,1
S0020,19,Female,CSE,1,6.8,79.7,51.0,54.1,71.8,69.8,79.6,1.7,7.7,High,3.4,57.5,1
S0685,23,Male,EEE,3,0.5,76.8,38.7,50.9,49.8,48.1,59.4,2.0,9.3,Low,2.7,24.3,0
S0036,22,Male,AIML,1,5.2,87.8,45.0,56.7,75.6,70.2,64.1,1.1,7.4,Low,4.7,50.2,1
S0903,19,Male,CSE,1,2.5,68.8,30.2,32.4,46.4,31.8,50.7,0.7,7.9,Low,3.8,33.0,0
S1779,19,Female,Civil,4,1.3,80.0,70.6,58.9,58.8,49.7,57.3,1.2,5.9,Low,3.0,57.5,1
S0828,20,Male,CSE,1,10.3,100.0,89.0,57.3,79.8,70.8,85.8,1.9,7.8,High,0.9,62.9,1
S1854,22,Female,Civil,2,3.0,55.0,67.5,44.4,69.8,57.6,63.0,0.9,9.8,Low,5.6,48.7,1
S0408,18,Male,CSE,2,6.1,61.3,51.4,70.8,67.8,53.9,59.6,1.9,7.1,High,6.4,56.3,1
S0921,22,Male,AIML,4,6.6,68.6,68.8,61.3,66.7,53.5,65.1,1.2,8.6,Medium,1.9,43.1,1
S0538,19,Male,ME,4,5.1,61.2,65.0,55.1,52.6,55.7,58.8,3.0,8.8,Medium,4.7,55.9,1
S0759,23,Female,ECE,4,9.8,75.1,82.0,92.8,82.2,99.4,83.0,6.1,6.9,High,1.6,57.6,1
S1905,22,Female,CSE,1,3.3,90.2,84.6,74.0,71.2,76.4,79.5,4.8,6.4,Medium,4.2,59.8,1
S1063,22,Female,ECE,3,7.4,81.5,86.5,85.9,74.0,72.9,88.8,1.7,5.3,High,4.4,53.4,1
S1200,19,Male,IT,4,5.7,78.9,76.5,70.5,66.3,73.7,59.6,3.8,8.9,High,3.5,47.0,1
S0246,23,Male,AIML,3,3.3,73.9,63.0,47.2,69.1,51.4,62.8,1.3,7.3,High,3.7,41.8,1
S1417,18,Male,IT,2,4.1,57.4,64.5,61.6,77.6,46.7,69.4,1.1,6.3,High,3.9,39.8,0
S1128,20,Male,CSE,2,1.0,60.6,61.0,55.4,31.1,39.1,58.6,1.9,8.2,Low,6.0,48.4,1
S0785,19,Female,IT,3,8.2,76.5,83.1,67.1,66.8,57.1,76.2,0.3,6.5,Low,3.3,54.0,1
S1743,22,Female,Civil,3,7.4,100.0,67.9,75.3,67.2,58.2,84.1,3.5,5.9,High,2.0,49.8,1
S0490,23,Male,ECE,3,8.1,60.1,53.3,59.6,72.7,42.1,60.0,1.6,7.7,Medium,4.5,52.0,1
S0155,25,Male,CSE,1,4.2,50.9,56.7,61.5,69.9,41.0,54.2,1.5,6.5,Low,4.7,36.2,0
S0962,21,Male,CSE,2,8.5,70.5,73.8,89.4,73.6,66.1,84.9,2.8,4.2,Medium,1.7,56.5,1
S0854,23,Female,IT,4,1.8,61.6,31.9,40.3,59.9,42.4,36.8,0.3,7.5,Low,6.2,41.9,1
S1312,23,Female,ME,2,2.1,55.4,41.1,80.4,63.5,62.1,57.4,2.4,7.1,Low,2.1,39.0,0
S0626,20,Female,ME,1,3.0,51.9,45.6,48.7,47.6,35.4,60.0,1.7,8.5,Low,2.9,44.4,1
S0686,21,Male,IT,1,6.2,94.8,84.7,97.1,91.9,100.0,87.5,6.1,6.6,High,2.6,72.2,1
S1562,19,Female,AIML,3,3.5,85.6,45.0,54.3,44.9,41.5,64.8,0.3,6.4,Low,5.7,46.2,1
S0570,20,Female,Civil,2,6.7,83.7,72.4,67.6,74.3,77.1,79.6,4.2,6.7,High,2.4,52.0,1
S1909,20,Female,CSE,2,5.9,61.5,68.3,49.9,74.1,78.0,66.7,4.8,5.8,Medium,3.6,58.7,1
S0018,21,Female,Civil,3,3.9,97.5,57.2,79.0,52.2,75.2,64.6,3.9,8.0,Medium,6.1,56.1,1
S0128,22,Male,AIML,2,3.0,50.1,52.1,48.1,57.2,53.0,62.2,3.0,6.8,Low,3.7,40.9,1
S1347,20,Male,CSE,2,0.5,62.7,52.9,65.9,60.1,59.5,68.0,0.3,7.5,Low,5.7,42.6,1
S1280,20,Female,IT,3,4.1,86.0,59.0,78.1,64.1,70.3,66.8,3.4,7.4,High,6.6,54.4,1
S1969,20,Female,AIML,2,0.8,30.0,40.5,46.3,45.2,29.4,52.3,0.4,8.4,Low,3.5,33.5,0
S0928,21,Female,CSE,3,8.0,80.1,71.8,84.5,66.2,64.8,56.1,3.0,4.6,Medium,4.7,58.1,1
S0981,20,Male,AIML,1,9.8,91.6,81.0,95.2,93.8,69.6,98.4,5.5,6.9,High,5.7,57.4,1
S1965,21,Male,ECE,3,8.2,74.2,70.0,59.6,57.1,64.1,62.5,3.7,7.3,Medium,2.7,48.0,1
S0191,18,Male,EEE,3,4.4,69.4,74.4,68.0,74.8,48.8,93.8,2.6,4.7,High,0.5,53.4,1
S1140,21,Male,AIML,1,11.3,96.2,97.0,88.1,93.2,94.5,92.9,5.2,6.4,High,1.7,73.5,1
S0993,19,Female,IT,1,8.7,50.4,82.2,65.6,58.6,64.9,67.7,0.3,6.6,Low,3.8,51.7,1
S1956,23,Female,ME,2,8.4,90.0,63.6,71.9,83.6,77.2,86.2,0.3,6.5,High,2.5,56.2,1
S1657,21,Male,ME,3,8.9,62.3,70.0,74.7,80.7,52.3,75.1,3.5,7.5,Low,2.4,47.7,1
S0607,19,Male,Civil,1,4.4,54.6,56.9,59.4,57.2,47.6,79.9,2.9,8.0,Low,5.1,40.8,1
S0181,20,Male,IT,3,0.5,44.0,68.7,56.8,53.4,45.5,50.8,0.3,7.0,Low,4.9,55.8,1
S0302,21,Female,AIML,2,4.9,61.6,72.3,69.0,71.5,70.0,72.6,3.4,7.9,Medium,3.7,39.3,0
S0497,21,Female,ECE,2,0.5,69.2,70.6,69.4,45.9,50.5,71.0,0.3,7.2,Low,5.0,36.2,0
S1721,19,Male,CSE,3,0.5,57.4,51.7,39.4,45.4,21.5,61.9,1.2,8.8,Low,3.9,30.4,0
S1710,21,Female,Civil,4,10.6,87.4,76.3,86.6,72.8,82.8,75.3,3.8,7.1,Low,0.9,56.3,1
S1888,19,Female,AIML,2,4.8,71.6,94.4,83.8,64.5,63.0,73.2,4.4,6.3,Medium,4.7,56.4,1
S1992,19,Male,ECE,1,9.4,100.0,89.9,94.9,91.2,85.5,83.8,6.2,7.1,High,2.4,73.7,1
S0518,22,Male,Civil,3,6.7,87.6,58.3,65.7,50.8,66.4,53.0,2.1,7.0,Low,5.3,41.7,1
S1985,19,Female,CSE,2,6.6,77.0,64.1,81.0,71.2,55.1,89.1,1.6,7.1,Medium,2.4,42.5,1
S1070,19,Female,CSE,1,3.4,49.4,63.3,75.5,66.3,62.7,65.4,4.3,6.6,High,2.0,41.1,1
S0477,18,Male,IT,2,0.5,87.0,84.1,76.4,71.0,65.1,82.5,3.1,6.2,High,2.8,46.0,1
S0158,22,Male,Civil,3,5.0,95.3,78.9,82.8,74.9,53.5,72.1,1.6,5.7,Medium,5.0,52.6,1
S1244,22,Female,Civil,3,8.7,94.5,68.0,60.3,69.3,67.3,67.1,2.4,8.1,Medium,2.3,37.1,0
S1196,23,Male,EEE,3,13.1,88.9,97.2,99.3,82.6,89.8,90.8,5.3,6.7,Medium,1.6,77.0,1
S0017,20,Male,Civil,1,10.0,98.2,68.0,68.5,67.4,60.4,78.0,4.2,7.8,Medium,4.1,65.4,1
S1536,19,Male,CSE,3,4.4,75.5,72.5,67.7,76.6,63.9,71.1,4.6,10.3,Low,6.0,48.4,1
S1073,18,Male,ECE,3,5.9,63.2,61.8,52.5,84.3,65.3,75.3,0.7,6.7,Medium,4.8,42.5,1
S1972,22,Female,CSE,3,0.5,51.9,66.4,52.8,57.3,54.0,53.5,0.3,6.1,Medium,1.8,30.5,0
S0547,18,Male,CSE,3,6.9,98.7,91.4,100.0,74.4,80.6,90.3,6.9,7.8,High,0.8,72.2,1
S1540,21,Male,ECE,2,4.0,53.9,69.2,56.8,67.3,34.9,71.1,0.7,6.9,Medium,2.9,37.8,0
S0659,21,Male,CSE,1,10.2,46.7,81.7,64.3,74.6,69.8,85.6,4.4,6.6,Low,2.5,48.1,1
S1626,21,Male,Civil,3,0.5,77.6,62.7,59.1,51.3,54.1,59.7,2.6,8.5,Low,6.8,40.5,1
S1020,18,Female,Civil,3,2.5,79.6,57.8,77.7,61.6,61.3,65.2,2.6,4.8,Low,6.0,37.9,0
S1663,23,Male,EEE,4,3.9,54.6,70.0,62.7,64.3,64.6,57.8,1.1,8.0,Low,4.8,49.8,1
S1505,20,Female,IT,3,3.8,58.6,70.0,70.1,71.2,74.9,67.3,1.6,7.7,Medium,3.0,45.2,1
S0960,22,Female,EEE,4,4.6,64.7,76.6,77.5,62.4,54.3,72.7,3.6,8.3,Medium,2.9,42.0,1
S1882,23,Female,ME,2,3.6,55.6,70.4,62.5,72.3,66.1,82.1,1.5,9.0,High,4.8,42.7,1
S0284,18,Male,CSE,3,5.2,56.8,69.4,43.1,55.1,76.6,78.6,2.8,6.0,Medium,3.3,54.8,1
S0798,21,Female,EEE,2,1.5,52.5,40.2,49.3,49.3,65.9,49.6,0.3,6.6,Low,3.8,34.1,0
S1627,19,Male,IT,4,8.9,67.8,73.3,89.7,72.0,75.6,78.2,2.5,8.3,Low,5.9,59.7,1
S0226,19,Male,EEE,3,8.0,59.2,64.4,57.1,64.1,78.6,63.0,2.9,7.0,Medium,5.9,49.4,1
S0027,19,Female,IT,4,7.2,95.4,81.6,80.0,89.8,93.5,76.4,5.6,6.8,High,5.2,60.2,1
S1771,20,Female,ME,2,0.9,68.4,63.9,62.1,58.0,68.3,48.2,0.3,7.9,Low,4.5,45.5,1
S0438,22,Male,EEE,1,4.7,40.8,36.3,45.7,53.1,38.3,46.3,0.3,8.3,Low,4.1,27.9,0
S1949,20,Male,ME,4,9.7,72.1,52.7,73.5,59.4,58.0,58.9,1.8,6.0,Low,1.5,52.9,1
S1389,24,Male,ECE,2,10.7,69.5,72.7,80.9,72.6,76.4,61.9,3.8,7.2,High,6.9,62.8,1
S0230,21,Male,CSE,2,4.5,70.7,56.0,83.7,67.2,62.7,85.0,2.9,7.7,Medium,3.3,58.5,1
S0038,18,Male,EEE,4,5.9,56.8,60.9,56.8,60.3,63.2,52.9,3.7,5.1,Low,4.8,55.0,1
S0750,21,Female,EEE,2,9.7,55.0,58.0,59.4,67.1,59.4,61.9,3.9,7.2,Low,2.8,58.0,1
S1046,21,Female,ME,2,0.5,74.0,53.0,57.2,40.3,45.8,49.2,1.9,7.3,Low,2.2,37.7,0
S1399,21,Male,IT,3,5.2,90.6,72.4,75.0,74.1,66.3,93.3,3.8,7.2,High,3.8,50.4,1
S0470,24,Female,Civil,3,6.5,92.9,77.6,49.7,64.3,82.5,70.7,3.4,7.0,Medium,4.2,56.2,1
S1693,20,Female,ME,1,2.4,69.4,64.6,45.1,64.8,49.2,63.7,1.1,6.2,Low,2.0,33.1,0
S1968,20,Male,CSE,1,4.6,71.5,77.9,75.5,70.4,72.4,77.3,2.0,6.2,High,4.1,55.8,1
S0688,19,Male,CSE,2,5.8,81.8,58.2,52.9,50.8,66.2,61.0,1.8,9.3,Low,0.9,47.1,1
S1844,21,Male,CSE,2,0.5,80.8,72.7,67.1,76.7,48.8,73.1,1.9,6.7,Medium,1.2,38.1,0
S0640,20,Female,EEE,2,8.1,70.0,92.1,76.2,70.7,79.6,76.0,3.6,7.3,Medium,1.0,51.4,1
S1713,22,Female,ECE,1,3.0,67.7,65.5,59.7,64.6,51.3,67.1,3.4,7.0,Medium,0.5,36.9,0
S1219,21,Female,CSE,4,6.1,100.0,85.1,79.0,75.4,67.6,85.7,3.5,4.7,High,0.5,53.9,1
S1159,23,Female,ECE,2,2.4,72.4,58.6,51.9,54.3,52.3,54.0,0.3,8.8,High,4.5,49.8,1
S1416,23,Female,IT,3,9.7,76.6,68.7,78.8,72.1,60.1,67.0,2.6,5.3,High,3.3,57.3,1
S1528,20,Female,CSE,3,0.5,59.8,42.2,50.7,46.4,49.3,58.1,0.5,6.2,Medium,3.3,32.0,0
S1656,23,Male,CSE,3,12.0,100.0,81.8,72.2,64.2,74.8,79.1,5.9,6.9,High,2.8,59.7,1
S1301,18,Male,EEE,1,10.5,63.4,71.0,59.9,67.9,65.3,80.4,5.6,7.4,Medium,3.3,59.4,1
S1823,21,Female,ME,2,9.4,79.7,56.1,78.2,70.0,56.8,76.8,2.9,6.2,Medium,6.0,52.8,1
S0801,21,Female,CSE,1,5.3,60.7,70.9,49.4,69.4,57.8,80.2,3.6,6.8,Medium,3.8,56.8,1
S1604,20,Male,ME,4,0.5,100.0,50.8,66.4,49.0,59.0,67.0,1.2,5.3,Low,2.7,41.0,1
S0161,20,Female,ECE,1,2.0,61.1,64.9,68.7,57.5,63.5,70.4,2.3,7.2,Low,3.9,44.5,1
S0957,20,Female,IT,3,4.6,59.0,80.3,65.2,62.1,51.0,55.2,0.3,8.0,Medium,4.1,44.2,1
S1187,21,Male,ME,3,6.1,66.9,61.9,59.2,57.1,55.1,63.9,2.9,9.1,Medium,3.4,39.9,0
S0822,18,Male,IT,2,4.6,75.6,62.5,70.2,62.1,51.4,47.2,3.0,6.3,Medium,3.9,55.1,1
S1682,24,Male,ECE,2,9.2,90.8,89.8,83.1,85.5,97.8,85.1,4.1,8.2,High,2.7,63.6,1
S0878,21,Male,ME,1,3.6,65.6,49.5,54.4,65.5,47.2,64.9,3.1,7.0,Low,4.4,41.4,1
S0914,20,Female,CSE,1,7.4,93.2,81.1,84.1,66.6,77.6,68.4,5.1,7.5,Medium,5.2,55.2,1
S0153,19,Female,EEE,1,0.5,41.1,33.5,46.1,44.5,47.6,39.3,0.3,7.0,Low,1.1,34.1,0
S1871,22,Male,CSE,4,8.5,48.7,72.2,61.0,65.7,65.8,60.5,1.8,7.1,Medium,3.0,33.3,0
S1777,21,Female,ME,2,4.3,98.1,70.9,57.5,65.7,82.6,84.4,2.6,5.2,Medium,2.8,52.9,1
S0510,22,Female,AIML,3,0.6,57.7,47.3,60.3,50.0,30.1,50.1,1.4,7.3,Low,7.4,32.9,0
S1136,18,Female,IT,3,6.7,87.9,61.3,50.4,65.6,63.8,74.9,4.5,6.0,Low,5.3,60.0,1
S1251,22,Male,IT,4,0.5,69.0,48.2,43.0,48.4,40.0,37.0,0.3,6.5,Low,5.6,31.9,0
S1684,22,Male,CSE,2,1.1,71.3,48.5,66.7,46.5,62.7,51.2,2.4,8.5,High,3.5,51.4,1
S0104,20,Female,CSE,4,8.3,100.0,59.1,82.6,51.9,65.8,74.4,4.8,6.7,High,1.7,62.9,1
S1446,19,Female,CSE,3,7.3,36.1,56.4,43.3,75.5,52.9,84.3,3.8,6.6,High,3.7,33.8,0
S1444,20,Female,AIML,3,1.4,70.2,58.3,46.4,48.5,43.7,60.0,2.5,7.6,Low,4.8,34.0,0
S0587,18,Male,IT,2,3.6,81.5,54.2,55.4,54.0,57.3,51.3,3.2,9.8,Medium,3.7,49.8,1
S1769,20,Male,IT,1,6.8,92.5,71.3,88.9,81.1,62.6,74.1,2.3,5.9,Medium,1.6,47.7,1
S1144,21,Male,EEE,1,11.8,97.7,66.9,95.6,86.6,86.3,84.2,4.7,7.5,High,3.8,57.7,1
S0054,23,Female,ECE,2,5.7,100.0,68.5,62.7,78.0,39.6,60.2,4.3,9.6,Medium,3.8,47.1,1
S0152,19,Male,CSE,3,2.0,80.0,49.3,52.0,70.2,46.3,49.9,2.6,5.8,Medium,2.3,45.6,1
S0404,22,Male,IT,4,4.4,48.9,53.9,54.4,63.1,28.3,66.9,3.0,6.7,Low,2.8,56.2,1
S1943,22,Male,CSE,4,4.8,83.8,68.4,50.9,49.0,58.2,55.5,0.9,7.4,Low,5.0,47.3,1
S0208,21,Female,ECE,2,9.6,74.4,86.9,84.4,76.0,61.4,91.8,2.5,6.8,High,2.1,64.2,1
S1895,21,Female,ECE,2,6.7,71.2,73.8,81.8,72.6,83.9,75.8,2.8,7.6,Medium,1.6,58.9,1
S1123,22,Male,CSE,3,3.1,35.5,47.5,51.7,47.2,38.2,53.0,0.4,5.4,Low,3.2,29.4,0
S1891,18,Female,EEE,1,3.8,74.5,71.8,65.6,61.0,63.3,56.5,0.5,6.6,Medium,3.0,40.0,1
S0009,21,Male,ME,3,8.4,71.1,52.5,65.5,55.6,42.1,74.4,2.1,6.7,Low,4.5,42.7,1
S1015,21,Female,CSE,2,8.4,72.6,48.4,50.1,49.0,59.2,61.5,3.1,6.7,Low,4.4,45.3,1
S1907,24,Male,ECE,1,0.5,75.9,49.1,50.6,33.4,42.6,55.1,3.1,6.4,Medium,2.5,32.5,0
S1061,23,Male,AIML,4,5.3,73.5,76.5,83.1,82.9,72.8,84.1,2.9,6.3,High,2.3,54.0,1
S0453,20,Female,Civil,2,0.5,41.2,31.9,51.8,48.9,15.0,55.1,1.2,8.5,Low,5.7,21.2,0
S0254,20,Female,ECE,1,0.5,35.5,46.4,52.6,51.3,42.9,54.6,0.3,7.4,Low,1.8,27.6,0
S1328,22,Male,CSE,3,1.3,100.0,86.5,67.2,70.9,71.6,76.9,3.3,5.7,Medium,1.1,61.7,1
S0897,19,Male,CSE,4,11.0,99.6,63.7,94.9,87.9,92.4,84.8,6.5,5.0,High,2.2,69.0,1
S1734,20,Male,ECE,4,7.3,86.6,84.4,86.5,84.6,87.4,89.3,6.1,9.4,High,2.9,58.8,1
S0881,19,Male,CSE,3,5.8,90.7,70.5,79.7,84.7,71.4,61.6,2.7,5.7,Medium,3.2,55.7,1
S1596,21,Female,ECE,4,1.3,74.2,59.0,74.0,61.5,54.2,63.3,1.1,7.1,Low,6.2,40.7,1
S1889,22,Female,EEE,2,9.8,85.1,63.3,70.6,67.1,56.9,83.1,3.6,7.1,Medium,3.8,53.0,1
S0624,20,Female,ME,3,1.5,42.0,51.6,48.6,36.8,42.6,47.0,0.4,7.4,Low,5.7,40.5,1
S0346,21,Female,IT,1,1.4,65.1,48.8,49.7,55.7,54.6,32.7,0.3,5.7,Low,1.6,39.3,0
S1703,20,Male,ECE,3,14.1,87.5,90.4,88.5,64.6,86.8,72.4,4.3,7.2,High,4.8,68.3,1
S0263,19,Female,IT,1,2.0,100.0,41.5,52.0,69.7,81.9,79.8,0.8,7.0,High,2.9,51.3,1
S1635,23,Male,CSE,3,0.5,55.7,37.0,53.5,26.1,22.8,33.1,0.3,7.5,Low,5.0,25.8,0
S1322,19,Male,IT,3,4.9,50.6,61.5,71.3,63.7,48.1,65.4,1.5,7.8,Low,3.2,51.2,1
S1439,19,Female,CSE,2,6.3,80.3,64.9,65.8,70.3,78.2,60.0,1.4,8.1,Low,3.6,57.3,1
S0151,23,Male,CSE,3,3.5,70.7,40.7,54.3,45.0,46.6,55.8,0.9,8.1,Low,5.3,33.4,0
S0473,18,Female,CSE,3,1.8,84.8,61.6,65.8,42.2,32.4,59.6,2.2,8.0,Low,2.1,42.3,1
S0641,18,Male,AIML,3,5.8,96.5,78.6,74.2,74.8,73.8,91.6,2.9,6.9,High,3.1,52.7,1
S1983,20,Male,AIML,3,1.4,58.1,51.0,70.6,73.8,37.9,44.9,1.0,7.4,Medium,3.8,42.0,1
S1883,21,Female,IT,3,5.7,79.3,58.0,64.1,66.0,63.4,71.1,2.8,7.1,High,3.7,39.9,0
S0551,21,Male,AIML,2,2.9,69.7,48.4,67.0,53.5,69.5,72.9,3.3,5.6,High,6.2,53.7,1
S1780,22,Female,CSE,2,12.1,86.9,66.0,62.5,71.3,81.8,64.0,2.5,4.2,High,4.6,50.7,1
S0929,21,Female,EEE,3,0.5,63.5,49.0,63.3,39.1,57.5,74.0,1.1,8.5,Low,2.8,50.9,1
S0489,24,Female,EEE,2,5.7,67.6,42.8,68.0,71.9,56.8,81.4,2.5,8.0,High,0.5,37.7,0
S1812,22,Male,AIML,1,0.5,63.3,47.3,64.0,38.3,39.6,55.1,0.6,8.1,Medium,4.5,27.7,0
S1172,25,Male,ECE,4,10.4,85.2,75.0,74.2,81.8,75.2,77.2,5.5,7.4,Medium,5.0,75.1,1
S0147,21,Male,CSE,2,0.5,40.5,26.6,39.3,46.4,38.4,41.3,0.3,8.8,Low,4.7,25.1,0
S1705,20,Female,AIML,1,4.8,81.2,73.3,50.9,47.1,53.8,79.3,1.8,5.9,Low,1.8,35.0,0
S1929,21,Female,ME,4,6.2,76.1,71.7,61.2,63.2,53.7,60.3,0.9,8.2,High,3.7,55.3,1
S0403,20,Male,CSE,1,5.5,76.7,75.5,54.6,52.3,61.0,77.6,0.3,7.5,Medium,3.7,50.8,1
S0955,20,Female,ECE,4,9.2,35.5,54.4,56.6,62.0,60.6,74.6,3.4,4.3,Low,6.2,51.9,1
S1878,20,Female,ME,2,3.0,74.0,69.8,75.8,52.6,53.9,74.3,1.7,7.8,Low,3.4,45.1,1
S0660,21,Female,EEE,2,8.0,58.3,64.8,73.1,53.9,60.9,69.2,2.4,6.4,Low,6.6,45.7,1
S1373,22,Male,IT,1,2.3,35.1,57.7,72.0,25.0,60.2,62.7,0.4,5.8,Low,7.3,41.4,1
S0464,21,Female,CSE,1,7.3,89.1,64.3,72.8,63.2,64.6,60.8,3.3,6.0,Low,2.9,55.9,1
S1350,18,Male,ME,4,8.3,63.5,64.1,71.3,63.3,47.0,74.1,2.1,7.5,Low,4.4,50.5,1
S0187,22,Female,CSE,4,5.7,64.0,73.4,82.1,67.3,67.0,64.9,1.6,7.5,Low,1.7,51.9,1
S1148,21,Female,Civil,1,2.2,47.2,66.4,64.7,59.8,54.7,75.7,3.4,7.2,Low,4.8,41.6,1
S1225,20,Male,IT,4,3.8,88.0,65.5,77.8,86.6,82.4,90.4,3.4,8.2,High,4.8,61.0,1
S0609,20,Female,AIML,4,0.5,45.7,27.7,29.9,48.6,35.1,34.4,0.3,8.3,Low,2.9,24.5,0
S0144,20,Male,Civil,4,7.5,63.8,43.7,38.9,64.9,51.4,54.5,0.3,8.1,Low,5.6,40.5,1
S0752,23,Female,ECE,3,11.0,75.9,64.2,64.9,72.2,66.8,70.5,2.4,7.3,Low,3.5,54.3,1
S1535,20,Male,CSE,4,8.7,80.2,81.4,78.7,70.9,65.7,83.5,3.2,3.7,High,4.5,52.7,1
S0982,22,Male,CSE,3,2.3,67.0,68.8,52.1,60.8,49.2,66.8,3.1,6.8,Low,5.3,44.0,1
S0198,23,Female,IT,4,1.0,69.5,67.9,71.4,59.3,44.6,67.6,2.7,7.8,Medium,5.3,45.5,1
S1634,22,Male,CSE,4,5.8,85.6,75.2,67.9,62.2,82.0,69.2,4.7,8.2,High,4.0,42.8,1
S0884,18,Male,CSE,2,12.6,66.7,71.3,66.1,79.8,87.0,63.8,2.8,6.5,Medium,3.0,63.0,1
S0280,22,Male,IT,1,4.4,100.0,60.6,74.2,72.7,53.1,83.0,0.3,6.6,High,1.0,51.0,1
S0294,20,Male,Civil,2,6.0,94.4,78.5,76.4,82.0,66.6,89.2,1.6,6.5,High,3.2,53.9,1
S1824,22,Male,EEE,3,6.3,74.7,73.4,84.0,86.5,78.7,74.6,3.4,4.8,Medium,4.1,42.1,1
S0401,18,Male,CSE,3,0.5,39.9,25.0,48.0,29.4,15.0,58.2,0.3,8.6,Low,4.9,36.4,0
S0123,20,Female,ME,1,2.7,53.0,61.4,60.3,59.1,64.3,52.9,1.1,4.2,Low,4.8,32.5,0
S1208,20,Female,IT,2,7.8,79.8,64.0,70.6,54.8,48.0,68.0,2.7,6.3,Medium,3.6,43.8,1
S0203,19,Male,CSE,4,7.0,85.1,64.5,83.8,85.9,61.4,80.5,4.3,9.6,High,4.6,62.3,1
S1463,18,Female,CSE,4,8.4,88.7,83.4,65.8,79.7,70.9,72.4,5.9,7.4,High,3.5,61.2,1
S0836,20,Female,CSE,1,1.2,49.3,64.5,56.5,61.1,39.7,41.9,2.5,7.0,Low,5.6,39.0,0
S0247,20,Male,CSE,1,4.9,71.7,64.2,84.7,61.5,64.4,63.7,3.5,6.0,Low,2.7,43.8,1
S1440,21,Female,Civil,1,2.0,68.8,50.7,69.3,66.0,64.6,57.7,2.3,5.6,Medium,4.8,36.9,0
S1754,19,Female,EEE,2,8.3,80.7,73.0,82.7,77.0,48.3,64.4,2.2,6.9,Medium,1.7,52.9,1
S1902,18,Male,ECE,1,3.3,68.6,53.1,66.3,68.2,52.3,56.4,4.8,7.5,Low,3.0,44.7,1
S1708,19,Male,CSE,3,12.0,79.1,83.8,91.4,94.8,61.4,86.4,3.7,7.3,High,2.9,65.6,1
S1881,21,Male,CSE,1,4.3,70.6,69.6,61.2,72.1,56.6,76.6,3.5,7.5,Medium,5.0,52.8,1
S1154,21,Male,EEE,4,2.7,67.3,42.8,62.0,49.5,32.1,58.3,3.1,7.5,Low,6.7,48.1,1
S1662,20,Male,CSE,3,6.8,68.0,70.4,81.4,65.5,60.7,73.4,3.4,6.9,Medium,3.4,64.7,1
S1427,18,Female,AIML,1,6.4,70.0,63.7,70.9,69.1,76.0,68.4,1.8,6.8,High,4.0,51.3,1
S0385,22,Male,Civil,2,0.5,44.5,46.2,54.9,56.6,52.3,69.1,1.1,7.7,Low,3.3,35.4,0
S1759,18,Male,IT,4,7.8,65.8,65.6,68.6,69.2,56.0,92.3,2.1,5.7,High,4.2,39.4,0
S0855,19,Male,ME,1,4.4,80.8,81.0,76.2,61.2,68.9,83.7,3.3,4.4,Medium,0.9,60.1,1
S1590,21,Male,ME,1,9.7,100.0,85.0,68.5,55.8,71.6,78.1,3.6,8.3,Medium,6.5,47.5,1
S0220,22,Male,CSE,1,3.3,73.0,63.8,87.3,70.6,55.8,69.7,2.4,5.0,Medium,3.5,42.6,1
S0642,20,Male,IT,4,10.3,79.0,78.6,78.9,66.7,59.3,79.5,1.9,6.9,High,0.5,60.5,1
S0002,24,Male,EEE,1,8.5,73.0,78.9,76.5,75.0,70.0,87.9,1.8,7.0,High,4.2,53.3,1
S0113,23,Male,CSE,4,9.5,76.4,62.5,74.4,64.3,56.0,88.0,2.2,6.6,High,3.4,53.3,1
S0699,19,Female,CSE,4,6.7,66.1,80.1,72.2,75.0,97.2,95.6,3.1,6.9,Medium,4.3,47.7,1
S1916,22,Male,CSE,1,0.5,46.5,25.0,36.6,41.5,39.5,34.7,0.3,5.8,Low,7.6,32.2,0
S0952,21,Female,CSE,2,6.1,92.4,63.7,80.9,72.1,73.3,77.5,3.8,8.3,Low,4.9,58.7,1
